"SiteID"	"Country"	"Latitude"	"Longitude"	"SiteName"	"C14ID"	"SiteType"	"Period"	"PhaseCode"	"LabCode"	"C14BP"	"C14SD"	"Material"	"MaterialSpecies"	"Culture"	"Reliability"	"tpq"	"taq"	"select"	"FN"	"RedNeo"	"bib"	"bib_url"	"inTime"	"inSpace"	"X26"
NA	"France"	43.3834	5.1667	"Abri de la Font-des-Pigeons"	NA	"RK"	"EN"	"C16A"	"Ly-2828"	"6550"	100	"WC"	"Wood charcoal (unidentified)"	"Cardial"	"LOW"	-5657	-5317	TRUE	NA	NA	"Courtin et al. 1985"	"Courtin85"	1	1	NA
NA	"France"	43.3834	5.1667	"Abri de la Font-des-Pigeons"	NA	"RK"	"LM"	"Layer 18B"	"LTL-15782A"	"6539"	45	"WC"	"Wood charcoal (unidentified)"	"Castelnovian"	"LOW"	-5616	-5381	TRUE	NA	NA	"Binder et al. 2017"	"10.15184/aqy.2017.65"	1	1	NA
NA	"France"	43.3834	5.1667	"Abri de la Font-des-Pigeons"	NA	"RK"	"EN"	"Layer 6"	"Ly-446"	"6430"	140	"WC"	"Wood charcoal (unidentified)"	"Cardial"	"LOW"	-5630	-5054	TRUE	NA	NA	"Courtin et al. 1985"	"Courtin85"	1	1	NA
NA	"France"	43.3834	5.1667	"Abri de la Font-des-Pigeons"	NA	"RK"	"LM"	"cail. 7"	"Ly-447"	"6420"	120	"WC"	"Wood charcoal (unidentified)"	"Castelnovian"	"LOW"	-5621	-5072	TRUE	NA	NA	"Courtin et al. 1985"	"Courtin85"	1	1	NA
NA	"France"	43.3834	5.1667	"Abri de la Font-des-Pigeons"	NA	"RK"	"LM"	"Layer 19B"	"LTL-15950A"	"6400"	45	"WC"	"Wood charcoal (unidentified)"	"Intrusion"	"LOW"	-5475	-5230	TRUE	NA	NA	"Binder et al. 2017"	"10.15184/aqy.2017.65"	1	1	NA
NA	"France"	43.3834	5.1667	"Abri de la Font-des-Pigeons"	NA	"RK"	"EN"	"Layer 17"	"LTL-15951A"	"6284"	45	"WC"	"Wood charcoal (unidentified)"	"Cardial"	"LOW"	-5366	-5074	TRUE	NA	NA	"Binder et al. 2017"	"10.15184/aqy.2017.65"	1	1	NA
NA	"France"	43.3834	5.1667	"Abri de la Font-des-Pigeons"	NA	"RK"	"LM"	"Layer 18G"	"Beta-267434"	"6250"	40	"CE"	"Cerealia sp. (unidentified)"	"Intrusion"	"LOW"	-5312	-5066	TRUE	NA	NA	"Binder et al. 2017"	"10.15184/aqy.2017.65"	1	1	NA
NA	"France"	43.3834	5.1667	"Abri de la Font-des-Pigeons"	NA	"RK"	"EN"	"C17"	"LTL-15948A"	"6228"	45	"n/a"	"n/a"	"Cardial"	"LOW"	-5307	-5050	TRUE	NA	NA	"Binder et al. 2017"	"10.15184/aqy.2017.65"	1	1	NA
NA	"France"	43.3834	5.1667	"Abri de la Font-des-Pigeons"	NA	"RK"	"EN"	"Layer 15N"	"LTL-15783A"	"6207"	45	"WC"	"Wood charcoal (unidentified)"	"Cardial"	"LOW"	-5304	-5032	TRUE	NA	NA	"Binder et al. 2017"	"10.15184/aqy.2017.65"	1	1	NA
NA	"France"	43.3834	5.1667	"Abri de la Font-des-Pigeons"	NA	"RK"	"EN"	"Courtin C16-17"	"Ly-2829"	"6200"	100	"WC"	"Wood charcoal (unidentified)"	"Cardial"	"LOW"	-5371	-4851	TRUE	NA	NA	"Courtin et al. 1985"	"Courtin85"	1	1	NA
NA	"France"	43.3834	5.1667	"Abri de la Font-des-Pigeons"	NA	"RK"	"EN"	"Layer 13"	"Ly-2827"	"6200"	160	"WC"	"Wood charcoal (unidentified)"	"Cardial"	"LOW"	-5477	-4785	TRUE	NA	NA	"Courtin et al. 1985"	"Courtin85"	1	1	NA
NA	"France"	43.3834	5.1667	"Abri de la Font-des-Pigeons"	NA	"RK"	"EN"	"FI"	"KN-1208"	"6140"	50	"n/a"	"n/a"	"Epicardial"	"LOW"	-5216	-4940	TRUE	NA	NA	"Courtin et al. 1985"	"Courtin85"	1	1	NA
NA	"France"	43.3834	5.1667	"Abri de la Font-des-Pigeons"	NA	"RK"	"EN"	"Escalon CB-FB-C1-F1"	"KN-1449"	"6100"	40	"n/a"	"n/a"	"Epicardial"	"LOW"	-5209	-4855	TRUE	NA	NA	"Courtin et al. 1985"	"Courtin85"	1	1	NA
NA	"France"	43.3834	5.1667	"Abri de la Font-des-Pigeons"	NA	"RK"	"EN"	"C9"	"MC-941"	"6070"	100	"n/a"	"n/a"	NA	"LOW"	-5288	-4726	TRUE	NA	NA	"Courtin et al. 1985"	"Courtin85"	1	1	NA
NA	"France"	43.3834	5.1667	"Abri de la Font-des-Pigeons"	NA	"RK"	"EN"	"Pit 5"	"Ly-623"	"6070"	490	"WC"	"Wood charcoal (unidentified)"	"Cardial"	"LOW"	-5986	-3970	FALSE	NA	NA	"Courtin et al. 1985"	"Courtin85"	1	1	NA
NA	"France"	43.3834	5.1667	"Abri de la Font-des-Pigeons"	NA	"RK"	"EN"	"C11"	"MC-942"	"6050"	100	"n/a"	"n/a"	NA	"LOW"	-5214	-4722	TRUE	NA	NA	"Courtin et al. 1985"	"Courtin85"	1	1	NA
NA	"France"	43.3834	5.1667	"Abri de la Font-des-Pigeons"	NA	"RK"	"EN"	"FI"	"KN-1399"	"6050"	80	"n/a"	"n/a"	"Epicardial"	"LOW"	-5210	-4736	TRUE	NA	NA	"Courtin et al. 1985"	"Courtin85"	1	1	NA
NA	"France"	43.3834	5.1667	"Abri de la Font-des-Pigeons"	NA	"RK"	"EN"	"Layer 7-8"	"MC-2514"	"6050"	100	"WC"	"Wood charcoal (unidentified)"	"Cardial"	"LOW"	-5214	-4722	TRUE	NA	NA	"Courtin et al. 1985"	"Courtin85"	1	1	NA
NA	"France"	43.3834	5.1667	"Abri de la Font-des-Pigeons"	NA	"RK"	"EN"	"Layer 16"	"LTL-15784A"	"5999"	45	"WC"	"Wood charcoal (unidentified)"	"Cardial"	"LOW"	-5006	-4732	TRUE	NA	NA	"Binder et al. 2017"	"10.15184/aqy.2017.65"	1	1	NA
NA	"France"	43.3834	5.1667	"Abri de la Font-des-Pigeons"	NA	"RK"	"EN"	"Layer 11"	"LTL-15780A"	"5988"	45	"WC"	"Wood charcoal (unidentified)"	"Cardial"	"LOW"	-4998	-4730	TRUE	NA	NA	"Binder et al. 2017"	"10.15184/aqy.2017.65"	1	1	NA
NA	"France"	43.3834	5.1667	"Abri de la Font-des-Pigeons"	NA	"RK"	"EN"	"Layer 11"	"LTL-15781A"	"5970"	45	"WC"	"Wood charcoal (unidentified)"	"Cardial"	"LOW"	-4986	-4725	TRUE	NA	NA	"Binder et al. 2017"	"10.15184/aqy.2017.65"	1	1	NA
NA	"France"	43.3834	5.1667	"Abri de la Font-des-Pigeons"	NA	"RK"	"EN"	"Pit 1"	"Ly-622"	"5910"	290	"WC"	"Wood charcoal (unidentified)"	"Epicardial"	"LOW"	-5476	-4241	FALSE	NA	NA	"Courtin et al. 1985"	"Courtin85"	1	1	NA
NA	"France"	43.3834	5.1667	"Abri de la Font-des-Pigeons"	NA	"RK"	"EN"	"Layer 12"	"Ly-2826"	"5900"	140	"WC"	"Wood charcoal (unidentified)"	"Cardial"	"LOW"	-5207	-4452	FALSE	NA	NA	"Courtin et al. 1985"	"Courtin85"	1	1	NA
NA	"France"	43.3834	5.1667	"Abri de la Font-des-Pigeons"	NA	"RK"	"MN"	"Layer 6"	"Ly-2825"	"5590"	120	"WC"	"Wood charcoal (unidentified)"	"Prechasseen"	"LOW"	-4722	-4075	FALSE	NA	NA	"Courtin et al. 1985"	"Courtin85"	1	1	NA
NA	"France"	43.3834	5.1667	"Abri de la Font-des-Pigeons"	NA	"RK"	"MN"	"Layer 2"	"Ly-2824"	"5460"	130	"WC"	"Wood charcoal (unidentified)"	"Prechasseen"	"LOW"	-4579	-3982	FALSE	NA	NA	"Courtin et al. 1985"	"Courtin85"	1	1	NA
NA	"France"	43.3834	5.1667	"Abri de la Font-des-Pigeons"	NA	"RK"	"MN"	"Courtin Layer 1-7"	"Ly-2823"	"5160"	360	"WC"	"Wood charcoal (unidentified)"	"Pre-Chasseen"	"LOW"	-4830	-3095	FALSE	NA	NA	"Courtin et al. 1985"	"Courtin85"	1	1	NA
NA	"France"	43.6834	5.1667	"Cazan l'Héritière"	NA	"OP"	"MN"	"n/a"	"Poz-32304"	"5250"	40	"WC"	"Sambucus racemosa"	"Late Chasseen"	"MEDIUM"	-4231	-3975	FALSE	NA	NA	"Thirault et al. 2016"	"Thirault16"	1	1	NA
NA	"France"	43.6834	5.1667	"Cazan l'Héritière"	NA	"OP"	"MN"	"n/a"	"Poz-47900"	"5105"	35	"OR"	"Sediment (organic-rich)"	"Late Chasseen"	"MEDIUM"	-3978	-3798	FALSE	NA	NA	"Thirault et al. 2016"	"Thirault16"	1	1	NA
NA	"France"	43.6834	5.1667	"Cazan l'Héritière"	NA	"OP"	"MN"	"n/a"	"Poz-32305"	"5070"	40	"WC"	"Pistacia lentiscus"	"Late Chasseen"	"MEDIUM"	-3967	-3771	FALSE	NA	NA	"Thirault et al. 2016"	"Thirault16"	1	1	NA
NA	"France"	43.6834	5.1667	"Cazan l'Héritière"	NA	"OP"	"MN"	"n/a"	"Poz-32307"	"5050"	40	"WC"	"Pistacia terebinthus/lentiscus"	"Late Chasseen"	"MEDIUM"	-3958	-3713	FALSE	NA	NA	"Thirault et al. 2016"	"Thirault16"	1	1	NA
NA	"France"	43.6834	5.1667	"Cazan l'Héritière"	NA	"OP"	"MN"	"n/a"	"Poz-32306"	"5010"	40	"WC"	"Pinus pinaster"	"Late Chasseen"	"MEDIUM"	-3946	-3657	FALSE	NA	NA	"Thirault et al. 2016"	"Thirault16"	1	1	NA
NA	"France"	44.000193	5.128008	"Céron"	NA	"OP"	"EN"	"n/a"	"Gif-9997"	"5995"	75	"WC"	"Quercus sp."	"NA-NM"	"MEDIUM"	-5204	-4710	TRUE	NA	NA	"Buisson-Catil 2001"	"Buisson01"	1	1	NA
NA	"France"	45.5169	5.0834	"Clapier"	NA	"OP"	"MN"	"n/a"	"ARC-786"	"5555"	280	"n/a"	"n/a"	"Early Chasseen"	"LOW"	-5203	-3776	FALSE	NA	NA	"Beeching et al. 1997"	"Beeching97"	1	1	NA
NA	"France"	45.5169	5.0834	"Clapier"	NA	"OP"	"MN"	"Secteur 4"	"ARC-630"	"5460"	60	"n/a"	"n/a"	"Early Chasseen"	"LOW"	-4448	-4067	FALSE	NA	NA	"Beeching et al. 1997"	"Beeching97"	1	1	NA
NA	"France"	45.5169	5.0834	"Clapier"	NA	"OP"	"MN"	"Secteur 4"	"ARC-631"	"5150"	130	"n/a"	"n/a"	"Early Chasseen"	"LOW"	-4313	-3654	FALSE	NA	NA	"Beeching et al. 1997"	"Beeching97"	1	1	NA
NA	"France"	43.5348	5.0052	"Abri Cornille"	NA	"RK"	"MM"	"C4-8"	"Ly-868"	"7000"	130	"WC"	"Wood charcoal (unidentified)"	"Montadien"	"LOW"	-6087	-5630	TRUE	NA	NA	"Evin et al. 1973"	"Evin73"	1	1	NA
NA	"France"	44.84890237	5.00332678	"Blagnat"	NA	"OP"	"MN"	"n/a"	"AA-21721"	"5095"	70	"WC"	"Wood charcoal (unidentified)"	"Late Chasseen"	"LOW"	-4044	-3662	FALSE	NA	NA	"Saintot 2002"	"Saintot02"	1	1	NA
NA	"France"	43.5167	4.9834	"Miouvin / Étang de l'Olivier"	NA	"OP"	"MN"	"Layer III"	"MC-1224"	"5380"	110	"WC"	"Wood charcoal (unidentified)"	"Late Chasseen"	"LOW"	-4444	-3978	FALSE	NA	NA	"Vaquer 1998"	"Vaquer98"	1	1	NA
NA	"France"	43.433	4.95	"Abri du Mourre-Poussiou"	NA	"RK"	"MM"	"Layer 1-2"	"Ly-707"	"6980"	380	"F"	"Bone (unidentified)"	"Castelnovian"	"LOW"	-6687	-5074	FALSE	NA	NA	"Banadora BD"	"Banadora21"	1	1	NA
NA	"France"	43.573	4.941	"Sivier"	NA	"OP"	"MN"	"zone 1"	"Ly-3975"	"5345"	35	"F"	"Bone (unidentified)"	"Chasseen"	"MEDIUM"	-4324	-4051	FALSE	NA	NA	"Marty & Furestier 2007"	"Marty07"	1	1	NA
NA	"France"	46.5334	4.9334	"La Condemine"	NA	"OP"	"MN"	"Pit"	"Ly-8046"	"5225"	55	"n/a"	"n/a"	"Late Chasseen"	"LOW"	-4237	-3952	FALSE	NA	NA	"Perrin & Manen 2021"	"10.1371/journal.pone.0246964"	1	1	NA
NA	"France"	44.65620617	4.91479192	"Roynac Le Serre"	NA	"OP"	"EN"	"Ensemble 42, Phase I2b, St.A, soil S9"	"ARC-1443"	"5685"	100	"WC"	"Wood charcoal (unidentified)"	"Cardial"	"LOW"	-4776	-4344	FALSE	NA	NA	"Vital 1999"	"10.3406/bspf.1999.10945"	1	1	NA
NA	"France"	46.565618	4.908409	"En Charette"	NA	"OP"	"MN"	"n/a"	"Ly-6952"	"5765"	65	"WC"	"Wood charcoal (unidentified)"	"NMB"	"LOW"	-4781	-4456	FALSE	"Banadora"	NA	"Moreau 2010"	"Moreau10"	1	1	NA
NA	"France"	43.9998	4.90387	"Abri du Mourre du Sève"	NA	"RK"	"LM"	"Layer E2"	"Ly-148-OxA"	"7730"	60	"WC"	"Wood charcoal (unidentified)"	"Castelnovian"	"LOW"	-6681	-6453	FALSE	NA	NA	"Binder & Senepart 2004"	"Binder04b"	1	1	NA
NA	"France"	43.9998	4.90387	"Abri du Mourre du Sève"	NA	"RK"	"LM"	"Layer E2"	"Ly-149-OxA"	"7640"	65	"WC"	"Wood charcoal (unidentified)"	"Castelnovian"	"LOW"	-6638	-6396	FALSE	NA	NA	"Binder & Senepart 2004"	"Binder04b"	1	1	NA
NA	"France"	43.9998	4.90387	"Abri du Mourre du Sève"	NA	"RK"	"LM"	"Layer E2"	"Ly-150-OxA"	"7415"	60	"WC"	"Wood charcoal (unidentified)"	"Castelnovian"	"LOW"	-6420	-6089	FALSE	NA	NA	"Binder & Senepart 2004"	"Binder04b"	1	1	NA
NA	"France"	45.6169	4.8669	"Estournelles"	NA	"OP"	"MN"	"Phase 1"	"Ly-6120"	"5375"	70	"n/a"	"n/a"	"Saint-Uze"	"LOW"	-4348	-4046	FALSE	NA	NA	"Perrin & Manen 2021"	"10.1371/journal.pone.0246964"	1	1	NA
NA	"France"	45.1834	4.8667	"Saint-Uze Plateau Raverre "	NA	"OP"	"MN"	"1"	"Ly-3511"	"6060"	180	"F"	"Bone (unidentified)"	"Saint-Uze"	"LOW"	-5374	-4545	TRUE	NA	NA	"Perrin & Manen 2021"	"10.1371/journal.pone.0246964"	1	1	NA
NA	"France"	45.1834	4.8667	"Saint-Uze Plateau Raverre "	NA	"OP"	"MN"	"1"	"Ly-3512"	"5550"	210	"F"	"Bone (unidentified)"	"Saint-Uze"	"LOW"	-4904	-3953	FALSE	NA	NA	"Perrin & Manen 2021"	"10.1371/journal.pone.0246964"	1	1	NA
NA	"France"	46.5334	4.8667	"Plottes Beauvois"	NA	"OP"	"MN"	"VIII"	"Ly-3743"	"5110"	150	"F"	"Bone (unidentified)"	"Chasseen"	"LOW"	-4320	-3637	FALSE	NA	NA	"Perrin & Manen 2021"	"10.1371/journal.pone.0246964"	1	1	NA
