region	site	date	cause	type	density
340	Manbij	Abu Qilqil	2004-12-05	Construction	Domestic	0.00273224043715847
341	Manbij	Abu Qilqil	2004-12-06	Construction	Domestic	0.00273224043715847
342	Manbij	Abu Qilqil	2004-12-07	Construction	Domestic	0.00273224043715847
343	Manbij	Abu Qilqil	2004-12-08	Construction	Domestic	0.00273224043715847
344	Manbij	Abu Qilqil	2004-12-09	Construction	Domestic	0.00273224043715847
345	Manbij	Abu Qilqil	2004-12-10	Construction	Domestic	0.00273224043715847
346	Manbij	Abu Qilqil	2004-12-11	Construction	Domestic	0.00273224043715847
347	Manbij	Abu Qilqil	2004-12-12	Construction	Domestic	0.00273224043715847
348	Manbij	Abu Qilqil	2004-12-13	Construction	Domestic	0.00273224043715847
349	Manbij	Abu Qilqil	2004-12-14	Construction	Domestic	0.00273224043715847
350	Manbij	Abu Qilqil	2004-12-15	Construction	Domestic	0.00273224043715847
351	Manbij	Abu Qilqil	2004-12-16	Construction	Domestic	0.00273224043715847
352	Manbij	Abu Qilqil	2004-12-17	Construction	Domestic	0.00273224043715847
353	Manbij	Abu Qilqil	2004-12-18	Construction	Domestic	0.00273224043715847
354	Manbij	Abu Qilqil	2004-12-19	Construction	Domestic	0.00273224043715847
355	Manbij	Abu Qilqil	2004-12-20	Construction	Domestic	0.00273224043715847
356	Manbij	Abu Qilqil	2004-12-21	Construction	Domestic	0.00273224043715847
357	Manbij	Abu Qilqil	2004-12-22	Construction	Domestic	0.00273224043715847
358	Manbij	Abu Qilqil	2004-12-23	Construction	Domestic	0.00273224043715847
359	Manbij	Abu Qilqil	2004-12-24	Construction	Domestic	0.00273224043715847
360	Manbij	Abu Qilqil	2004-12-25	Construction	Domestic	0.00273224043715847
361	Manbij	Abu Qilqil	2004-12-26	Construction	Domestic	0.00273224043715847
362	Manbij	Abu Qilqil	2004-12-27	Construction	Domestic	0.00273224043715847
363	Manbij	Abu Qilqil	2004-12-28	Construction	Domestic	0.00273224043715847
364	Manbij	Abu Qilqil	2004-12-29	Construction	Domestic	0.00273224043715847
365	Manbij	Abu Qilqil	2004-12-30	Construction	Domestic	0.00273224043715847
366	Manbij	Abu Qilqil	2004-12-31	Construction	Domestic	0.00273224043715847
367	Manbij	Tell Abu Jadha	2004-01-01	Construction	Domestic	0.00273224043715847
368	Manbij	Tell Abu Jadha	2004-01-02	Construction	Domestic	0.00273224043715847
369	Manbij	Tell Abu Jadha	2004-01-03	Construction	Domestic	0.00273224043715847
370	Manbij	Tell Abu Jadha	2004-01-04	Construction	Domestic	0.00273224043715847
371	Manbij	Tell Abu Jadha	2004-01-05	Construction	Domestic	0.00273224043715847
372	Manbij	Tell Abu Jadha	2004-01-06	Construction	Domestic	0.00273224043715847
373	Manbij	Tell Abu Jadha	2004-01-07	Construction	Domestic	0.00273224043715847
374	Manbij	Tell Abu Jadha	2004-01-08	Construction	Domestic	0.00273224043715847
375	Manbij	Tell Abu Jadha	2004-01-09	Construction	Domestic	0.00273224043715847
376	Manbij	Tell Abu Jadha	2004-01-10	Construction	Domestic	0.00273224043715847
377	Manbij	Tell Abu Jadha	2004-01-11	Construction	Domestic	0.00273224043715847
378	Manbij	Tell Abu Jadha	2004-01-12	Construction	Domestic	0.00273224043715847
379	Manbij	Tell Abu Jadha	2004-01-13	Construction	Domestic	0.00273224043715847
380	Manbij	Tell Abu Jadha	2004-01-14	Construction	Domestic	0.00273224043715847
381	Manbij	Tell Abu Jadha	2004-01-15	Construction	Domestic	0.00273224043715847
382	Manbij	Tell Abu Jadha	2004-01-16	Construction	Domestic	0.00273224043715847
383	Manbij	Tell Abu Jadha	2004-01-17	Construction	Domestic	0.00273224043715847
384	Manbij	Tell Abu Jadha	2004-01-18	Construction	Domestic	0.00273224043715847
385	Manbij	Tell Abu Jadha	2004-01-19	Construction	Domestic	0.00273224043715847
386	Manbij	Tell Abu Jadha	2004-01-20	Construction	Domestic	0.00273224043715847
387	Manbij	Tell Abu Jadha	2004-01-21	Construction	Domestic	0.00273224043715847
388	Manbij	Tell Abu Jadha	2004-01-22	Construction	Domestic	0.00273224043715847
389	Manbij	Tell Abu Jadha	2004-01-23	Construction	Domestic	0.00273224043715847
390	Manbij	Tell Abu Jadha	2004-01-24	Construction	Domestic	0.00273224043715847
391	Manbij	Tell Abu Jadha	2004-01-25	Construction	Domestic	0.00273224043715847
392	Manbij	Tell Abu Jadha	2004-01-26	Construction	Domestic	0.00273224043715847
393	Manbij	Tell Abu Jadha	2004-01-27	Construction	Domestic	0.00273224043715847
394	Manbij	Tell Abu Jadha	2004-01-28	Construction	Domestic	0.00273224043715847
395	Manbij	Tell Abu Jadha	2004-01-29	Construction	Domestic	0.00273224043715847
396	Manbij	Tell Abu Jadha	2004-01-30	Construction	Domestic	0.00273224043715847
397	Manbij	Tell Abu Jadha	2004-01-31	Construction	Domestic	0.00273224043715847
398	Manbij	Tell Abu Jadha	2004-02-01	Construction	Domestic	0.00273224043715847
399	Manbij	Tell Abu Jadha	2004-02-02	Construction	Domestic	0.00273224043715847
400	Manbij	Tell Abu Jadha	2004-02-03	Construction	Domestic	0.00273224043715847
401	Manbij	Tell Abu Jadha	2004-02-04	Construction	Domestic	0.00273224043715847
402	Manbij	Tell Abu Jadha	2004-02-05	Construction	Domestic	0.00273224043715847
403	Manbij	Tell Abu Jadha	2004-02-06	Construction	Domestic	0.00273224043715847
404	Manbij	Tell Abu Jadha	2004-02-07	Construction	Domestic	0.00273224043715847
405	Manbij	Tell Abu Jadha	2004-02-08	Construction	Domestic	0.00273224043715847
406	Manbij	Tell Abu Jadha	2004-02-09	Construction	Domestic	0.00273224043715847
407	Manbij	Tell Abu Jadha	2004-02-10	Construction	Domestic	0.00273224043715847
408	Manbij	Tell Abu Jadha	2004-02-11	Construction	Domestic	0.00273224043715847
409	Manbij	Tell Abu Jadha	2004-02-12	Construction	Domestic	0.00273224043715847
410	Manbij	Tell Abu Jadha	2004-02-13	Construction	Domestic	0.00273224043715847
411	Manbij	Tell Abu Jadha	2004-02-14	Construction	Domestic	0.00273224043715847
412	Manbij	Tell Abu Jadha	2004-02-15	Construction	Domestic	0.00273224043715847
413	Manbij	Tell Abu Jadha	2004-02-16	Construction	Domestic	0.00273224043715847
414	Manbij	Tell Abu Jadha	2004-02-17	Construction	Domestic	0.00273224043715847
415	Manbij	Tell Abu Jadha	2004-02-18	Construction	Domestic	0.00273224043715847
416	Manbij	Tell Abu Jadha	2004-02-19	Construction	Domestic	0.00273224043715847
417	Manbij	Tell Abu Jadha	2004-02-20	Construction	Domestic	0.00273224043715847
418	Manbij	Tell Abu Jadha	2004-02-21	Construction	Domestic	0.00273224043715847
419	Manbij	Tell Abu Jadha	2004-02-22	Construction	Domestic	0.00273224043715847
420	Manbij	Tell Abu Jadha	2004-02-23	Construction	Domestic	0.00273224043715847
421	Manbij	Tell Abu Jadha	2004-02-24	Construction	Domestic	0.00273224043715847
422	Manbij	Tell Abu Jadha	2004-02-25	Construction	Domestic	0.00273224043715847
423	Manbij	Tell Abu Jadha	2004-02-26	Construction	Domestic	0.00273224043715847
424	Manbij	Tell Abu Jadha	2004-02-27	Construction	Domestic	0.00273224043715847
425	Manbij	Tell Abu Jadha	2004-02-28	Construction	Domestic	0.00273224043715847
426	Manbij	Tell Abu Jadha	2004-02-29	Construction	Domestic	0.00273224043715847
427	Manbij	Tell Abu Jadha	2004-03-01	Construction	Domestic	0.00273224043715847
428	Manbij	Tell Abu Jadha	2004-03-02	Construction	Domestic	0.00273224043715847
429	Manbij	Tell Abu Jadha	2004-03-03	Construction	Domestic	0.00273224043715847
430	Manbij	Tell Abu Jadha	2004-03-04	Construction	Domestic	0.00273224043715847
431	Manbij	Tell Abu Jadha	2004-03-05	Construction	Domestic	0.00273224043715847
432	Manbij	Tell Abu Jadha	2004-03-06	Construction	Domestic	0.00273224043715847
433	Manbij	Tell Abu Jadha	2004-03-07	Construction	Domestic	0.00273224043715847
434	Manbij	Tell Abu Jadha	2004-03-08	Construction	Domestic	0.00273224043715847
435	Manbij	Tell Abu Jadha	2004-03-09	Construction	Domestic	0.00273224043715847
436	Manbij	Tell Abu Jadha	2004-03-10	Construction	Domestic	0.00273224043715847
437	Manbij	Tell Abu Jadha	2004-03-11	Construction	Domestic	0.00273224043715847
438	Manbij	Tell Abu Jadha	2004-03-12	Construction	Domestic	0.00273224043715847
439	Manbij	Tell Abu Jadha	2004-03-13	Construction	Domestic	0.00273224043715847
440	Manbij	Tell Abu Jadha	2004-03-14	Construction	Domestic	0.00273224043715847
441	Manbij	Tell Abu Jadha	2004-03-15	Construction	Domestic	0.00273224043715847
442	Manbij	Tell Abu Jadha	2004-03-16	Construction	Domestic	0.00273224043715847
443	Manbij	Tell Abu Jadha	2004-03-17	Construction	Domestic	0.00273224043715847
444	Manbij	Tell Abu Jadha	2004-03-18	Construction	Domestic	0.00273224043715847
445	Manbij	Tell Abu Jadha	2004-03-19	Construction	Domestic	0.00273224043715847
446	Manbij	Tell Abu Jadha	2004-03-20	Construction	Domestic	0.00273224043715847
447	Manbij	Tell Abu Jadha	2004-03-21	Construction	Domestic	0.00273224043715847
448	Manbij	Tell Abu Jadha	2004-03-22	Construction	Domestic	0.00273224043715847
449	Manbij	Tell Abu Jadha	2004-03-23	Construction	Domestic	0.00273224043715847
450	Manbij	Tell Abu Jadha	2004-03-24	Construction	Domestic	0.00273224043715847
451	Manbij	Tell Abu Jadha	2004-03-25	Construction	Domestic	0.00273224043715847
452	Manbij	Tell Abu Jadha	2004-03-26	Construction	Domestic	0.00273224043715847
453	Manbij	Tell Abu Jadha	2004-03-27	Construction	Domestic	0.00273224043715847
454	Manbij	Tell Abu Jadha	2004-03-28	Construction	Domestic	0.00273224043715847
455	Manbij	Tell Abu Jadha	2004-03-29	Construction	Domestic	0.00273224043715847
456	Manbij	Tell Abu Jadha	2004-03-30	Construction	Domestic	0.00273224043715847
457	Manbij	Tell Abu Jadha	2004-03-31	Construction	Domestic	0.00273224043715847
458	Manbij	Tell Abu Jadha	2004-04-01	Construction	Domestic	0.00273224043715847
459	Manbij	Tell Abu Jadha	2004-04-02	Construction	Domestic	0.00273224043715847
460	Manbij	Tell Abu Jadha	2004-04-03	Construction	Domestic	0.00273224043715847
461	Manbij	Tell Abu Jadha	2004-04-04	Construction	Domestic	0.00273224043715847
462	Manbij	Tell Abu Jadha	2004-04-05	Construction	Domestic	0.00273224043715847
463	Manbij	Tell Abu Jadha	2004-04-06	Construction	Domestic	0.00273224043715847
464	Manbij	Tell Abu Jadha	2004-04-07	Construction	Domestic	0.00273224043715847
465	Manbij	Tell Abu Jadha	2004-04-08	Construction	Domestic	0.00273224043715847
466	Manbij	Tell Abu Jadha	2004-04-09	Construction	Domestic	0.00273224043715847
467	Manbij	Tell Abu Jadha	2004-04-10	Construction	Domestic	0.00273224043715847
468	Manbij	Tell Abu Jadha	2004-04-11	Construction	Domestic	0.00273224043715847
469	Manbij	Tell Abu Jadha	2004-04-12	Construction	Domestic	0.00273224043715847
470	Manbij	Tell Abu Jadha	2004-04-13	Construction	Domestic	0.00273224043715847
471	Manbij	Tell Abu Jadha	2004-04-14	Construction	Domestic	0.00273224043715847
472	Manbij	Tell Abu Jadha	2004-04-15	Construction	Domestic	0.00273224043715847
473	Manbij	Tell Abu Jadha	2004-04-16	Construction	Domestic	0.00273224043715847
474	Manbij	Tell Abu Jadha	2004-04-17	Construction	Domestic	0.00273224043715847
475	Manbij	Tell Abu Jadha	2004-04-18	Construction	Domestic	0.00273224043715847
476	Manbij	Tell Abu Jadha	2004-04-19	Construction	Domestic	0.00273224043715847
477	Manbij	Tell Abu Jadha	2004-04-20	Construction	Domestic	0.00273224043715847
478	Manbij	Tell Abu Jadha	2004-04-21	Construction	Domestic	0.00273224043715847
479	Manbij	Tell Abu Jadha	2004-04-22	Construction	Domestic	0.00273224043715847
480	Manbij	Tell Abu Jadha	2004-04-23	Construction	Domestic	0.00273224043715847
481	Manbij	Tell Abu Jadha	2004-04-24	Construction	Domestic	0.00273224043715847
482	Manbij	Tell Abu Jadha	2004-04-25	Construction	Domestic	0.00273224043715847
483	Manbij	Tell Abu Jadha	2004-04-26	Construction	Domestic	0.00273224043715847
484	Manbij	Tell Abu Jadha	2004-04-27	Construction	Domestic	0.00273224043715847
485	Manbij	Tell Abu Jadha	2004-04-28	Construction	Domestic	0.00273224043715847
486	Manbij	Tell Abu Jadha	2004-04-29	Construction	Domestic	0.00273224043715847
487	Manbij	Tell Abu Jadha	2004-04-30	Construction	Domestic	0.00273224043715847
488	Manbij	Tell Abu Jadha	2004-05-01	Construction	Domestic	0.00273224043715847
489	Manbij	Tell Abu Jadha	2004-05-02	Construction	Domestic	0.00273224043715847
490	Manbij	Tell Abu Jadha	2004-05-03	Construction	Domestic	0.00273224043715847
491	Manbij	Tell Abu Jadha	2004-05-04	Construction	Domestic	0.00273224043715847
492	Manbij	Tell Abu Jadha	2004-05-05	Construction	Domestic	0.00273224043715847
493	Manbij	Tell Abu Jadha	2004-05-06	Construction	Domestic	0.00273224043715847
494	Manbij	Tell Abu Jadha	2004-05-07	Construction	Domestic	0.00273224043715847
495	Manbij	Tell Abu Jadha	2004-05-08	Construction	Domestic	0.00273224043715847
496	Manbij	Tell Abu Jadha	2004-05-09	Construction	Domestic	0.00273224043715847
497	Manbij	Tell Abu Jadha	2004-05-10	Construction	Domestic	0.00273224043715847
498	Manbij	Tell Abu Jadha	2004-05-11	Construction	Domestic	0.00273224043715847
499	Manbij	Tell Abu Jadha	2004-05-12	Construction	Domestic	0.00273224043715847
500	Manbij	Tell Abu Jadha	2004-05-13	Construction	Domestic	0.00273224043715847
501	Manbij	Tell Abu Jadha	2004-05-14	Construction	Domestic	0.00273224043715847
502	Manbij	Tell Abu Jadha	2004-05-15	Construction	Domestic	0.00273224043715847
503	Manbij	Tell Abu Jadha	2004-05-16	Construction	Domestic	0.00273224043715847
504	Manbij	Tell Abu Jadha	2004-05-17	Construction	Domestic	0.00273224043715847
505	Manbij	Tell Abu Jadha	2004-05-18	Construction	Domestic	0.00273224043715847
506	Manbij	Tell Abu Jadha	2004-05-19	Construction	Domestic	0.00273224043715847
507	Manbij	Tell Abu Jadha	2004-05-20	Construction	Domestic	0.00273224043715847
508	Manbij	Tell Abu Jadha	2004-05-21	Construction	Domestic	0.00273224043715847
509	Manbij	Tell Abu Jadha	2004-05-22	Construction	Domestic	0.00273224043715847
510	Manbij	Tell Abu Jadha	2004-05-23	Construction	Domestic	0.00273224043715847
511	Manbij	Tell Abu Jadha	2004-05-24	Construction	Domestic	0.00273224043715847
512	Manbij	Tell Abu Jadha	2004-05-25	Construction	Domestic	0.00273224043715847
513	Manbij	Tell Abu Jadha	2004-05-26	Construction	Domestic	0.00273224043715847
514	Manbij	Tell Abu Jadha	2004-05-27	Construction	Domestic	0.00273224043715847
515	Manbij	Tell Abu Jadha	2004-05-28	Construction	Domestic	0.00273224043715847
516	Manbij	Tell Abu Jadha	2004-05-29	Construction	Domestic	0.00273224043715847
517	Manbij	Tell Abu Jadha	2004-05-30	Construction	Domestic	0.00273224043715847
518	Manbij	Tell Abu Jadha	2004-05-31	Construction	Domestic	0.00273224043715847
519	Manbij	Tell Abu Jadha	2004-06-01	Construction	Domestic	0.00273224043715847
520	Manbij	Tell Abu Jadha	2004-06-02	Construction	Domestic	0.00273224043715847
521	Manbij	Tell Abu Jadha	2004-06-03	Construction	Domestic	0.00273224043715847
522	Manbij	Tell Abu Jadha	2004-06-04	Construction	Domestic	0.00273224043715847
523	Manbij	Tell Abu Jadha	2004-06-05	Construction	Domestic	0.00273224043715847
524	Manbij	Tell Abu Jadha	2004-06-06	Construction	Domestic	0.00273224043715847
525	Manbij	Tell Abu Jadha	2004-06-07	Construction	Domestic	0.00273224043715847
526	Manbij	Tell Abu Jadha	2004-06-08	Construction	Domestic	0.00273224043715847
527	Manbij	Tell Abu Jadha	2004-06-09	Construction	Domestic	0.00273224043715847
528	Manbij	Tell Abu Jadha	2004-06-10	Construction	Domestic	0.00273224043715847
529	Manbij	Tell Abu Jadha	2004-06-11	Construction	Domestic	0.00273224043715847
530	Manbij	Tell Abu Jadha	2004-06-12	Construction	Domestic	0.00273224043715847
531	Manbij	Tell Abu Jadha	2004-06-13	Construction	Domestic	0.00273224043715847
532	Manbij	Tell Abu Jadha	2004-06-14	Construction	Domestic	0.00273224043715847
533	Manbij	Tell Abu Jadha	2004-06-15	Construction	Domestic	0.00273224043715847
534	Manbij	Tell Abu Jadha	2004-06-16	Construction	Domestic	0.00273224043715847
535	Manbij	Tell Abu Jadha	2004-06-17	Construction	Domestic	0.00273224043715847
536	Manbij	Tell Abu Jadha	2004-06-18	Construction	Domestic	0.00273224043715847
537	Manbij	Tell Abu Jadha	2004-06-19	Construction	Domestic	0.00273224043715847
538	Manbij	Tell Abu Jadha	2004-06-20	Construction	Domestic	0.00273224043715847
539	Manbij	Tell Abu Jadha	2004-06-21	Construction	Domestic	0.00273224043715847
540	Manbij	Tell Abu Jadha	2004-06-22	Construction	Domestic	0.00273224043715847
541	Manbij	Tell Abu Jadha	2004-06-23	Construction	Domestic	0.00273224043715847
542	Manbij	Tell Abu Jadha	2004-06-24	Construction	Domestic	0.00273224043715847
543	Manbij	Tell Abu Jadha	2004-06-25	Construction	Domestic	0.00273224043715847
544	Manbij	Tell Abu Jadha	2004-06-26	Construction	Domestic	0.00273224043715847
545	Manbij	Tell Abu Jadha	2004-06-27	Construction	Domestic	0.00273224043715847
546	Manbij	Tell Abu Jadha	2004-06-28	Construction	Domestic	0.00273224043715847
547	Manbij	Tell Abu Jadha	2004-06-29	Construction	Domestic	0.00273224043715847
548	Manbij	Tell Abu Jadha	2004-06-30	Construction	Domestic	0.00273224043715847
549	Manbij	Tell Abu Jadha	2004-07-01	Construction	Domestic	0.00273224043715847
550	Manbij	Tell Abu Jadha	2004-07-02	Construction	Domestic	0.00273224043715847
551	Manbij	Tell Abu Jadha	2004-07-03	Construction	Domestic	0.00273224043715847
552	Manbij	Tell Abu Jadha	2004-07-04	Construction	Domestic	0.00273224043715847
553	Manbij	Tell Abu Jadha	2004-07-05	Construction	Domestic	0.00273224043715847
554	Manbij	Tell Abu Jadha	2004-07-06	Construction	Domestic	0.00273224043715847
555	Manbij	Tell Abu Jadha	2004-07-07	Construction	Domestic	0.00273224043715847
556	Manbij	Tell Abu Jadha	2004-07-08	Construction	Domestic	0.00273224043715847
557	Manbij	Tell Abu Jadha	2004-07-09	Construction	Domestic	0.00273224043715847
558	Manbij	Tell Abu Jadha	2004-07-10	Construction	Domestic	0.00273224043715847
559	Manbij	Tell Abu Jadha	2004-07-11	Construction	Domestic	0.00273224043715847
560	Manbij	Tell Abu Jadha	2004-07-12	Construction	Domestic	0.00273224043715847
561	Manbij	Tell Abu Jadha	2004-07-13	Construction	Domestic	0.00273224043715847
562	Manbij	Tell Abu Jadha	2004-07-14	Construction	Domestic	0.00273224043715847
563	Manbij	Tell Abu Jadha	2004-07-15	Construction	Domestic	0.00273224043715847
564	Manbij	Tell Abu Jadha	2004-07-16	Construction	Domestic	0.00273224043715847
565	Manbij	Tell Abu Jadha	2004-07-17	Construction	Domestic	0.00273224043715847
566	Manbij	Tell Abu Jadha	2004-07-18	Construction	Domestic	0.00273224043715847
567	Manbij	Tell Abu Jadha	2004-07-19	Construction	Domestic	0.00273224043715847
568	Manbij	Tell Abu Jadha	2004-07-20	Construction	Domestic	0.00273224043715847
569	Manbij	Tell Abu Jadha	2004-07-21	Construction	Domestic	0.00273224043715847
570	Manbij	Tell Abu Jadha	2004-07-22	Construction	Domestic	0.00273224043715847
571	Manbij	Tell Abu Jadha	2004-07-23	Construction	Domestic	0.00273224043715847
572	Manbij	Tell Abu Jadha	2004-07-24	Construction	Domestic	0.00273224043715847
573	Manbij	Tell Abu Jadha	2004-07-25	Construction	Domestic	0.00273224043715847
574	Manbij	Tell Abu Jadha	2004-07-26	Construction	Domestic	0.00273224043715847
575	Manbij	Tell Abu Jadha	2004-07-27	Construction	Domestic	0.00273224043715847
576	Manbij	Tell Abu Jadha	2004-07-28	Construction	Domestic	0.00273224043715847
577	Manbij	Tell Abu Jadha	2004-07-29	Construction	Domestic	0.00273224043715847
578	Manbij	Tell Abu Jadha	2004-07-30	Construction	Domestic	0.00273224043715847
579	Manbij	Tell Abu Jadha	2004-07-31	Construction	Domestic	0.00273224043715847
580	Manbij	Tell Abu Jadha	2004-08-01	Construction	Domestic	0.00273224043715847
581	Manbij	Tell Abu Jadha	2004-08-02	Construction	Domestic	0.00273224043715847
582	Manbij	Tell Abu Jadha	2004-08-03	Construction	Domestic	0.00273224043715847
583	Manbij	Tell Abu Jadha	2004-08-04	Construction	Domestic	0.00273224043715847
584	Manbij	Tell Abu Jadha	2004-08-05	Construction	Domestic	0.00273224043715847
585	Manbij	Tell Abu Jadha	2004-08-06	Construction	Domestic	0.00273224043715847
586	Manbij	Tell Abu Jadha	2004-08-07	Construction	Domestic	0.00273224043715847
587	Manbij	Tell Abu Jadha	2004-08-08	Construction	Domestic	0.00273224043715847
588	Manbij	Tell Abu Jadha	2004-08-09	Construction	Domestic	0.00273224043715847
589	Manbij	Tell Abu Jadha	2004-08-10	Construction	Domestic	0.00273224043715847
590	Manbij	Tell Abu Jadha	2004-08-11	Construction	Domestic	0.00273224043715847
